[19170],[-44.530678,32.032871],[27.461105,31.788872,102102.695312,92308.875000],[0.924438,-0.204529,0.326782,0.091603,0.664122,-0.267176,480.599976,3340.799805,-1305.750000,0.929077,-0.212036,0.325134,-0.435115,0.015267,-0.358779,-172.200012,-282.599976,-29.099998,0.924561,-0.201416,0.323425,-0.526718,-0.412214,-0.580153,-171.750000,-282.450012,-28.949999,0.924133,-0.204712,0.319580,-0.541985,-0.458015,-0.648855,-171.600006,-283.349976,-29.849998,0.926270,-0.207153,0.325378,-0.290076,0.320611,-0.282443,-172.500000,-281.700012,-29.250000,],[2737,],[0,],[0.000000,0.000000,0.000000,23,59,59,0],[4.256323,106.919273],[12288,14680064],[-62]
[20215],[28.768730,32.039261],[27.450943,31.753895,102100.976562,92207.250000],[0.926453,-0.212524,0.321106,-0.381679,-0.152672,-0.343511,-172.200012,-283.650024,-29.550001,0.923584,-0.199280,0.326721,-0.603053,0.045802,-0.519084,-172.500000,-282.000000,-29.250000,0.923767,-0.209717,0.323853,-0.389313,0.099237,-0.458015,-171.600006,-283.349976,-28.800001,0.922791,-0.205872,0.326294,-0.450382,-0.053435,-0.412214,-171.000000,-282.450012,-28.949999,0.931335,-0.207642,0.327026,-0.450382,0.038168,-0.389313,-169.950012,-282.750000,-28.949999,],[2735,],[0,],[0.000000,0.000000,0.000000,0,0,0,0],[4.265991,108.107025],[12288,14680064],[-61]
[21259],[28.778648,32.000351],[27.461105,31.726433,102099.890625,92512.820312],[0.928528,-0.209961,0.327209,-0.099237,1.068702,0.076336,-171.899994,-281.400024,-29.099998,0.928040,-0.212341,0.320740,-0.099237,1.458015,-0.015267,-171.750000,-283.200012,-28.199999,0.916321,-0.161865,0.342529,1.259542,3.045802,-0.503817,-171.299988,-283.950012,-28.949999,0.929321,-0.208496,0.323120,0.236641,2.022901,0.114504,-171.899994,-281.099976,-29.849998,0.924805,-0.203674,0.324219,-0.236641,0.709924,-0.351145,-171.600006,-281.849976,-29.849998,],[2736,],[0,],[0.000000,0.000000,0.000000,0,0,1,0],[4.263574,107.810089],[12288,14680064],[-62]
[23346],[28.773117,31.926250],[27.461105,31.669697,102097.093750,92410.734375],[0.931274,-0.215759,0.317932,-0.496183,-0.793893,-0.450382,-170.399994,-282.599976,-29.849998,0.929749,-0.202209,0.320374,-1.015267,-2.946565,-0.083969,-170.850006,-282.599976,-29.849998,0.932007,-0.214294,0.312744,-0.931298,-0.877863,-0.503817,-171.149994,-284.099976,-31.199999,0.928833,-0.212219,0.319763,-0.480916,0.801527,-0.061069,-170.250000,-283.950012,-29.250000,0.933167,-0.205200,0.320312,-1.061069,-0.610687,-0.725191,-170.399994,-284.400024,-30.900002,],[2732,],[0,],[0.000000,0.000000,0.000000,0,0,2,0],[4.253906,106.622391],[12288,14680064],[-61]
[25435],[-44.530678,13.673496],[27.471268,31.619564,102096.000000,92512.820312],[0.915649,-0.141418,1.142761,1.175573,-17.687023,142.923660,-171.000000,-285.000000,-29.250000,0.925293,-0.192017,0.328003,0.435115,0.770992,-0.290076,-171.149994,-283.650024,-29.849998,0.928711,-0.216187,0.322388,0.022901,1.083969,0.198473,-171.600006,-284.099976,-30.150002,0.937134,-0.199463,0.331055,-0.038168,1.335878,-0.251908,-171.750000,-283.500000,-30.000000,0.926453,-0.211975,0.324829,-0.381679,0.755725,-0.213740,-172.049988,-283.500000,-30.300001,],[2729,],[0,],[0.000000,0.000000,0.000000,0,0,6,0],[4.256323,106.919273],[12288,14680064],[-61]
[26477],[28.821182,31.823063],[27.450943,31.600721,102089.789062,92410.734375],[0.933350,-0.200806,0.321960,0.000000,1.290076,-0.282443,-171.149994,-284.849976,-30.150002,0.924255,-0.211914,0.320312,-0.679389,-0.480916,-0.427481,-170.399994,-284.400024,-30.150002,0.927124,-0.212036,0.318176,-0.603053,-0.587786,-0.534351,-171.750000,-283.500000,-30.300001,0.927490,-0.212341,0.322510,-0.145038,0.664122,-0.183206,-171.149994,-282.900024,-30.599998,0.934814,-0.223267,0.316895,-0.458015,0.259542,-0.007634,-171.899994,-283.349976,-29.550001,],[2731,],[0,],[0.000000,0.000000,0.000000,0,0,7,0],[4.261157,107.513153],[12288,14680064],[-61]
[27572],[28.830147,31.787300],[27.448400,31.577806,102092.171875,93233.734375],[0.967529,-0.182373,0.325806,-2.633588,-3.106870,-1.671756,-171.149994,-282.900024,-30.150002,0.927979,-0.208313,0.320923,-0.297710,0.061069,-0.435115,-171.899994,-282.900024,-30.150002,0.933533,-0.208923,0.319580,0.000000,1.175573,-0.122137,-171.750000,-283.500000,-30.000000,0.925354,-0.206543,0.322449,-0.396947,-0.122137,-0.450382,-172.049988,-283.200012,-31.349998,0.925354,-0.208984,0.320557,-0.404580,0.343511,-0.366412,-170.399994,-284.849976,-31.650002,],[2733,],[0,],[0.000000,0.000000,0.000000,0,0,8,0],[4.263574,107.810089],[12288,14680064],[-61]
[28614],[28.843307,31.764221],[27.461105,31.561953,102091.500000,92923.398438],[0.922852,-0.209473,0.323792,-0.396947,0.091603,-0.366412,-171.299988,-285.000000,-29.699999,0.927185,-0.210022,0.323120,-0.412214,0.099237,-0.297710,-171.899994,-284.400024,-29.849998,0.927917,-0.210693,0.322876,-0.404580,0.114504,-0.404580,-172.049988,-283.950012,-31.050001,0.929199,-0.206543,0.317810,-0.404580,0.213740,-0.335878,-172.500000,-283.950012,-30.000000,0.928589,-0.207520,0.321838,-0.259542,0.145038,-0.351145,-171.750000,-283.200012,-30.000000,],[2735,],[0,],[0.000000,0.000000,0.000000,0,0,9,0],[4.273242,108.997787],[12288,14680064],[-61]
[29655],[28.846741,31.736946],[27.471268,31.551527,102096.000000,93441.773438],[0.926270,-0.213684,0.325073,0.206107,0.916031,-0.038168,-171.299988,-283.200012,-30.750000,0.927246,-0.208679,0.322510,0.038168,0.832061,-0.206107,-171.899994,-284.400024,-28.800001,0.928467,-0.211182,0.320984,-0.282443,0.114504,-0.305344,-172.799988,-282.750000,-30.000000,0.931030,-0.210815,0.320068,-0.282443,0.427481,-0.251908,-172.500000,-284.250000,-31.050001,0.925781,-0.208679,0.321472,-0.389313,-0.015267,-0.427481,-171.600006,-283.349976,-29.550001,],[2740,],[0,],[0.000000,0.000000,0.000000,0,0,10,0],[4.256323,106.919273],[12288,14680064],[-62]
[31788],[-44.530678,13.673496],[27.463644,31.528168,102094.718750,93130.054688],[0.925293,-0.199524,0.323975,-1.099237,-0.297710,-0.870229,-170.850006,-285.599976,-31.199999,0.928650,-0.209900,0.324707,0.152672,0.778626,-0.030534,-171.000000,-283.200012,-30.300001,0.925781,-0.211121,0.322144,-0.396947,-0.526718,-0.442748,-171.149994,-284.400024,-29.849998,0.927612,-0.210999,0.322327,-0.076336,0.587786,-0.328244,-172.200012,-283.650024,-30.599998,0.924500,-0.209778,0.323792,-0.282443,0.374046,-0.267176,-171.750000,-283.500000,-29.250000,],[2741,],[0,],[0.000000,0.000000,0.000000,0,0,12,0],[4.265991,108.107025],[16384,14680064],[-62]
[32832],[28.800964,31.655884],[27.478886,31.518211,102091.656250,93130.054688],[0.925049,-0.206543,1.142761,-0.366412,0.236641,-0.351145,-171.899994,-283.349976,-30.150002,0.928284,-0.206787,0.323059,-0.412214,0.396947,-0.358779,-171.299988,-283.950012,-30.300001,0.931213,-0.212769,0.322815,-0.290076,0.335878,-0.305344,-171.600006,-284.400024,-30.599998,0.925110,-0.209656,0.324036,-0.251908,0.419847,-0.305344,-172.049988,-284.250000,-30.300001,0.926880,-0.208252,0.322144,-0.366412,0.259542,-0.305344,-172.200012,-284.099976,-30.150002,],[2741,],[0,],[0.000000,0.000000,0.000000,0,0,13,0],[4.258740,107.216209],[16384,14680064],[-59]
[33875],[28.829575,31.624699],[27.463644,31.505501,102097.523438,93546.156250],[0.929932,-0.208130,0.320435,-0.374046,0.145038,-0.435115,-171.750000,-282.750000,-30.750000,0.927124,-0.203552,0.320068,-0.503817,0.015267,-0.458015,-171.750000,-285.450012,-30.300001,0.923035,-0.206604,0.322998,-0.351145,0.328244,-0.297710,-172.950012,-284.849976,-30.150002,0.927246,-0.208130,0.323181,-0.465649,0.068702,-0.473282,-171.899994,-282.900024,-30.599998,0.929749,-0.210205,0.317200,-0.206107,0.580153,-0.190840,-171.899994,-284.099976,-30.599998,],[2739,],[0,],[0.000000,0.000000,0.000000,0,0,14,0],[4.268408,108.403908],[16384,14680064],[-61]
[34919],[28.827858,31.619740],[27.466183,31.500065,102092.335938,93441.773438],[0.924622,-0.209595,0.328430,-0.236641,0.503817,-0.282443,-171.899994,-283.650024,-29.550001,0.930664,-0.206360,0.322266,-0.305344,0.305344,-0.320611,-170.850006,-284.099976,-29.550001,0.928833,-0.207520,0.322083,-0.183206,0.305344,-0.282443,-172.500000,-283.200012,-30.750000,0.928772,-0.211487,0.322205,-0.251908,0.618321,-0.259542,-172.649994,-283.650024,-31.199999,0.926514,-0.205261,0.320740,-0.312977,0.236641,-0.335878,-172.049988,-286.200012,-30.750000,],[2735,],[0,],[0.000000,0.000000,0.000000,0,0,15,0],[4.268408,108.403908],[16384,14680064],[-61]
[35965],[28.831100,31.591797],[27.466183,31.488735,102092.335938,93860.671875],[0.927612,-0.209412,0.321106,-0.358779,0.129771,-0.358779,-171.149994,-283.349976,-29.849998,0.926208,-0.209229,0.322083,-0.244275,0.328244,-0.297710,-170.700012,-283.950012,-28.650002,0.929016,-0.208618,0.323242,-0.320611,0.297710,-0.305344,-172.649994,-284.099976,-29.550001,0.928040,-0.209290,0.323486,-0.251908,0.312977,-0.290076,-170.850006,-284.849976,-31.650002,0.928711,-0.209656,0.321167,-0.305344,0.114504,-0.343511,-171.750000,-283.950012,-30.300001,],[2734,],[0,],[0.000000,0.000000,0.000000,0,0,16,0],[4.256323,106.919273],[16384,14680064],[-61]
[37010],[28.825569,31.565952],[27.468725,31.483295,102092.757812,93546.156250],[0.930725,-0.207825,0.322449,-0.358779,0.175573,-0.351145,-170.399994,-283.349976,-30.900002,0.926147,-0.207764,0.323425,-0.167939,0.496183,-0.244275,-171.299988,-284.250000,-30.750000,0.928894,-0.206421,0.321594,-0.221374,0.137405,-0.290076,-171.600006,-283.650024,-29.849998,0.932373,-0.210144,0.321411,-0.282443,0.450382,-0.312977,-172.200012,-282.599976,-29.849998,0.927856,-0.210510,0.323486,-0.396947,-0.061069,-0.381679,-171.299988,-284.250000,-30.300001,],[2730,],[0,],[0.000000,0.000000,0.000000,0,0,17,0],[4.258740,107.216209],[16384,14680064],[-61]
[39097],[-44.530678,31.251621],[27.478886,31.461550,102088.867188,94177.320312],[0.929932,-0.210632,0.326965,116.305344,-26.343512,40.893131,-171.149994,-284.099976,-30.150002,0.929199,-0.205261,0.317200,-0.374046,0.114504,-0.335878,-171.899994,-283.349976,-30.599998,0.928101,-0.208191,0.323608,-0.312977,0.358779,-0.328244,-171.899994,-284.400024,-30.599998,0.928650,-0.211914,0.321350,-0.312977,0.244275,-0.328244,-172.950012,-285.150024,-29.849998,0.929749,-0.210693,0.318237,-0.389313,0.061069,-0.290076,-171.750000,-283.500000,-29.250000,],[2732,],[0,],[0.000000,0.000000,0.000000,0,0,19,0],[4.265991,108.107025],[16384,14680064],[-59]
[40145],[28.845215,31.523514],[27.456020,31.453829,102087.859375,94177.320312],[0.929321,-0.209229,0.321045,-0.297710,0.580153,-0.259542,-171.750000,-285.000000,-31.050001,0.933777,-0.208435,0.325867,-0.175573,0.312977,-0.267176,-171.299988,-284.250000,-30.300001,0.923157,-0.208862,0.324097,-0.137405,0.587786,-0.175573,-172.200012,-284.849976,-30.900002,0.927551,-0.206604,0.324097,-0.389313,0.068702,-0.450382,-172.049988,-283.950012,-30.300001,0.929199,-0.208679,0.328003,-0.190840,0.412214,-0.290076,-172.799988,-284.250000,-29.699999,],[2726,],[0,],[0.000000,0.000000,0.000000,0,0,20,0],[4.261157,107.513153],[16384,14680064],[-61]
[41188],[28.853798,31.507587],[27.463644,31.443184,102089.125000,94389.593750],[0.924561,-0.209167,0.324646,0.068702,0.580153,-0.221374,-172.049988,-284.250000,-30.000000,0.925903,-0.208313,0.322083,-0.190840,0.572519,-0.320611,-172.799988,-283.500000,-30.750000,0.926880,-0.209473,0.321167,-0.442748,-0.129771,-0.488550,-171.149994,-283.650024,-30.150002,0.930176,-0.207703,0.322327,-0.236641,0.564885,-0.251908,-171.149994,-284.099976,-29.550001,0.928345,-0.202332,0.324280,-0.625954,-0.496183,-0.595420,-171.899994,-283.650024,-31.650002,],[2723,],[0,],[0.000000,0.000000,0.000000,0,0,21,0],[4.265991,108.107025],[16384,14680064],[-61]
[42231],[28.891754,31.492043],[27.476345,31.438665,102094.031250,93755.593750],[0.931091,-0.211121,0.325500,-0.175573,0.335878,-0.328244,-172.200012,-283.650024,-30.599998,0.929443,-0.209961,0.322632,-0.099237,-0.007634,-0.389313,-171.000000,-284.250000,-29.699999,0.929199,-0.209778,0.328369,0.038168,1.312977,-0.083969,-171.000000,-283.950012,-30.000000,0.929565,-0.209045,0.325439,-0.496183,-0.412214,-0.534351,-173.399994,-284.400024,-31.199999,0.925537,-0.209229,0.327087,-0.297710,0.709924,-0.229008,-172.200012,-283.349976,-31.199999,],[2729,],[0,],[0.000000,0.000000,0.000000,0,0,22,0],[4.265991,108.107025],[16384,14680064],[-61]
[43324],[28.886604,31.476688],[27.461105,31.431631,102097.093750,94924.515625],[0.928894,-0.211304,0.323486,-0.549618,0.183206,-0.389313,-172.500000,-283.500000,-28.949999,0.929382,-0.211670,0.321289,-0.496183,-0.190840,-0.465649,-170.850006,-285.599976,-29.099998,0.927979,-0.209290,0.324036,-0.213740,0.633588,-0.198473,-171.750000,-283.200012,-30.000000,0.928772,-0.205872,0.325256,-0.343511,-0.015267,-0.389313,-172.649994,-284.099976,-29.550001,0.928650,-0.209778,0.323547,-0.297710,0.229008,-0.343511,-172.200012,-283.349976,-29.849998,],[2726,],[0,],[0.000000,0.000000,0.000000,0,0,23,0],[4.265991,108.107025],[16384,14680064],[-61]
[45416],[-44.530678,13.673496],[34.572197,32.075222,67919.085938,93965.992188],[0.923279,-0.207764,0.321899,-0.022901,1.099237,-0.114504,-170.850006,-283.650024,-30.900002,0.926086,-0.208252,0.320557,-0.022901,1.091603,-0.061069,-171.149994,-284.400024,-30.150002,0.929810,-0.204895,0.324524,-0.641221,-0.351145,-0.496183,-172.799988,-283.950012,-29.699999,0.923218,-0.209839,0.319641,-0.221374,0.564885,-0.213740,-171.899994,-284.400024,-31.199999,0.928711,-0.211487,0.323547,-0.198473,0.564885,-0.175573,-173.250000,-283.500000,-29.699999,],[2724,],[0,],[0.000000,0.000000,0.000000,0,0,26,0],[4.256323,106.919273],[16384,14680064],[-60]
[46461],[-44.530678,13.673496],[34.572197,32.069462,67919.085938,94177.320312],[0.930359,-0.207581,0.314636,-0.267176,0.274809,-0.358779,-172.200012,-283.650024,-30.900002,0.926025,-0.211304,0.321899,-0.236641,0.267176,-0.351145,-172.200012,-284.400024,-30.150002,0.928467,-0.207886,0.323608,-0.267176,0.312977,-0.229008,-171.299988,-285.450012,-29.250000,0.928406,-0.212524,0.321167,-0.320611,0.183206,-0.374046,-172.200012,-284.849976,-29.099998,0.927307,-0.209778,0.318542,-0.328244,0.320611,-0.328244,-172.200012,-283.650024,-29.849998,],[2726,],[0,],[0.000000,0.000000,0.000000,0,0,27,0],[4.258740,107.216209],[16384,14680064],[-61]
[47508],[28.894043,31.416607],[34.572197,32.063698,67919.085938,94496.101562],[0.932434,-0.211670,0.320862,-0.351145,0.206107,-0.251908,-171.299988,-282.750000,-29.250000,0.924622,-0.207886,0.321960,-0.335878,0.351145,-0.290076,-171.000000,-283.950012,-30.000000,0.924927,-0.207886,0.319702,-0.358779,0.229008,-0.251908,-171.899994,-284.099976,-29.550001,0.929382,-0.209106,0.317261,-0.374046,-0.022901,-0.404580,-173.250000,-283.950012,-30.750000,0.926575,-0.208191,0.323486,-0.213740,0.687023,-0.206107,-172.200012,-283.650024,-30.150002,],[2724,],[0,],[0.000000,0.000000,0.000000,0,0,28,0],[4.268408,108.403908],[16384,14680064],[-61]
[48552],[28.907394,31.396484],[34.572197,32.063698,67919.085938,94496.101562],[0.926941,-0.212463,0.323242,-0.297710,0.541985,-0.297710,-171.600006,-284.099976,-31.199999,0.928467,-0.211121,0.318909,-0.366412,-0.198473,-0.427481,-172.049988,-283.950012,-30.000000,0.927917,-0.208923,0.323120,-0.160305,0.801527,-0.183206,-171.750000,-283.950012,-31.349998,0.927612,-0.212463,0.314392,-0.442748,-0.106870,-0.404580,-172.500000,-284.250000,-31.050001,0.930115,-0.208618,0.326477,-0.175573,0.687023,-0.229008,-171.750000,-285.450012,-30.300001,],[2723,],[0,],[0.000000,0.000000,0.000000,0,0,28,0],[4.268408,108.403908],[16384,14680064],[-61]
[49596],[28.911591,31.387711],[34.572197,32.052174,67919.085938,94817.046875],[0.927002,-0.209595,0.322998,-0.389313,0.015267,-0.374046,-170.399994,-284.099976,-31.199999,0.931396,-0.207581,0.323181,-0.053435,0.938931,-0.167939,-172.950012,-282.599976,-30.900002,0.929565,-0.208252,0.323608,-0.450382,-0.282443,-0.374046,-171.750000,-282.750000,-31.050001,0.926514,-0.214783,0.322266,-0.152672,0.572519,-0.251908,-172.799988,-284.700012,-30.300001,0.927002,-0.207886,0.324341,-0.305344,0.465649,-0.259542,-172.049988,-282.750000,-30.000000,],[2720,],[0,],[0.000000,0.000000,0.000000,0,0,30,0],[4.258740,107.216209],[16384,14680064],[-61]
[50639],[28.910828,31.369209],[34.572197,32.052174,67919.085938,94389.593750],[0.924988,-0.209778,0.320923,-0.381679,0.114504,-0.396947,-171.000000,-284.700012,-30.000000,0.927551,-0.208374,0.324951,-0.160305,0.938931,-0.190840,-171.899994,-282.900024,-30.150002,0.933899,-0.210632,0.322937,-0.458015,-0.374046,-0.450382,-170.399994,-285.900024,-29.550001,0.925842,-0.211731,0.323486,-0.229008,0.854962,-0.251908,-171.600006,-284.849976,-29.849998,0.927124,-0.209961,0.317993,-0.541985,-0.679389,-0.511450,-171.600006,-284.099976,-30.150002,],[2718,],[0,],[0.000000,0.000000,0.000000,0,0,31,0],[4.268408,108.403908],[16384,14680064],[-61]
[52727],[28.906822,31.360054],[34.572197,32.046413,67919.085938,94924.515625],[0.936035,0.001953,1.142761,-0.580153,-0.267176,-0.442748,-171.299988,-282.000000,-31.050001,0.923340,-0.210571,0.320618,-0.450382,-0.335878,-0.404580,-171.149994,-283.650024,-28.349998,0.926331,-0.207458,0.320740,-0.122137,0.648855,-0.183206,-171.600006,-283.650024,-31.199999,0.931030,-0.209717,0.324280,-0.297710,0.427481,-0.305344,-171.299988,-282.000000,-31.349998,0.929565,-0.207397,0.321106,-0.389313,0.000000,-0.511450,-171.600006,-282.599976,-31.650002,],[2713,],[0,],[0.000000,0.000000,0.000000,0,0,33,0],[4.268408,108.403908],[16384,14680064],[-62]
[53769],[28.915215,31.344128],[34.572197,32.040653,67919.085938,94602.835938],[0.927185,-0.210571,0.321777,-0.389313,0.145038,-0.290076,-171.750000,-284.250000,-30.750000,0.931702,-0.210632,0.322449,-0.419847,-0.022901,-0.442748,-171.299988,-284.700012,-31.050001,0.927917,-0.207092,0.322449,-0.221374,0.473282,-0.267176,-171.750000,-285.000000,-31.050001,0.925537,-0.210876,0.321716,-0.389313,0.114504,-0.335878,-172.049988,-284.250000,-28.949999,0.926453,-0.206665,0.318787,-0.335878,0.412214,-0.297710,-172.500000,-283.500000,-31.050001,],[2710,],[0,],[0.000000,0.000000,0.000000,0,0,34,0],[4.258740,107.216209],[16384,14680064],[-59]
[54811],[28.905487,31.318188],[34.572197,32.040653,67919.085938,94817.046875],[0.928650,-0.206299,0.323242,-0.419847,0.076336,-0.374046,-171.600006,-285.150024,-29.099998,0.929016,-0.206848,0.319702,-0.335878,0.267176,-0.312977,-172.200012,-284.099976,-29.550001,0.927734,-0.209961,0.320618,-0.320611,0.312977,-0.312977,-172.500000,-283.200012,-31.349998,0.928772,-0.205078,0.322876,-0.366412,0.282443,-0.328244,-171.149994,-284.400024,-29.550001,0.927246,-0.211548,0.326965,-0.282443,0.335878,-0.305344,-172.649994,-283.349976,-30.599998,],[2706,],[0,],[0.000000,0.000000,0.000000,0,0,35,0],[4.263574,107.810089],[16384,14680064],[-61]
